edge_id,osmid,u,v,lamp_count,lamp_per_km,is_lit
7341,22597403,8114187791,242395363,0,0.0,0
7342,22597403,242395456,242395455,0,0.0,0
7343,"1213657889,108848098,22597446",242397529,242397530,0,0.0,0
7344,49121528,242397529,1755099519,0,0.0,0
7345,73848182,242397529,8722762993,0,0.0,0
7346,208554251,242397529,9621283647,0,0.0,0
7347,69416481,242397530,9621565283,0,0.0,0
7348,69416481,242397530,2188396351,0,0.0,0
7349,108848101,242397530,831426067,0,0.0,0
7350,"1213657889,108848098,22597446",242397530,242397529,0,0.0,0
7351,49121528,1755099519,9621283642,0,0.0,0
7352,49121528,1755099519,242397529,0,0.0,0
7353,"1442680875,1245949323,1442680876,1442672694",1755099519,13237619162,1,9.734547701036837,1
7354,"1245949323,1442680879",1755099519,11582956625,0,0.0,0
7355,73848182,8722762993,873830210,0,0.0,0
7356,73848182,8722762993,242397529,0,0.0,0
7357,941940813,8722762993,8722762990,0,0.0,0
7358,208554251,9621283647,242397529,0,0.0,0
7359,208554251,9621283647,2188399823,0,0.0,0
7360,1046221429,9621283647,9621283649,0,0.0,0
7361,69416481,9621565283,242397530,0,0.0,0
7362,69416481,2188396351,242397530,0,0.0,0
7363,69416481,2188396351,2188396354,0,0.0,0
7364,"208554251,1046221428",2188396351,2188399823,0,0.0,0
7365,108848101,831426067,242397530,0,0.0,0
7366,21774787,242398925,7887548988,0,0.0,0
7367,"22597496,22597497",242399343,1150723221,0,0.0,0
7368,"108848099,4977091",242399343,250832005,1,37.38608212785004,1
7369,"1046250800,901836742",242399343,6924059904,1,65.32374051012141,1
7370,22597496,1150723221,242399359,0,0.0,0
7371,"22597496,22597497",1150723221,242399343,0,0.0,0
7372,99476050,1150723221,1150723227,1,8.568610745964344,1
7373,"4977091,108848099",250832005,242399343,1,37.38608212785003,1
7374,"642620762,4977091,1338470854,642620763",250832005,9366433655,1,25.178269985600444,1
7375,23194309,250832005,1150723255,0,0.0,0
7376,739495867,6924059904,6924059907,0,0.0,0
7377,1046250800,6924059904,250830617,1,22.50077879098056,1
7378,"1046250800,901836742",6924059904,242399343,2,130.64748102024285,1
7379,22597496,242399359,1150723221,0,0.0,0
7380,22597496,242399359,8702279474,1,25.97215807234691,1
7381,739495868,242399359,6924059903,0,0.0,0
7382,1429904187,6924059903,6924059911,0,0.0,0
7383,739495868,6924059903,242399359,0,0.0,0
7384,739495868,6924059903,6924059907,0,0.0,0
7385,23029021,242679813,8275013612,1,22.059312710615753,1
7386,1064384173,242679813,4713335325,0,0.0,0
7387,"1064384172,1064384173",242679813,6276140951,0,0.0,0
7388,23029021,8275013612,242679813,1,22.059312710615753,1
7389,"61845065,23029020,23029021",8275013612,770615945,0,0.0,0
7390,"23029017,23029018,23029203",8275013612,248453427,4,61.040955495839285,1
7391,23029203,8275013612,248453429,3,22.19565580028037,1
7392,1064384173,4713335325,242679813,1,157.64139452402816,1
7393,"45458656,1408184808,1064384173,670185689,22617663",4713335325,242679814,2,40.2827531643033,1
7394,"1408184806,1408184807",4713335325,6276140943,0,0.0,0
7395,"670185696,670185697,670185699,670185694",6276140951,6276140948,0,0.0,0
7396,"1064384172,1064384173",6276140951,242679813,0,0.0,0
7397,"1064384172,885707006",6276140951,770616023,1,15.133305801611234,1
7398,"1408184809,22617663",242679814,753468119,1,43.22936267839503,1
7399,"45458656,1408184808,1064384173,670185689,22617663",242679814,4713335325,4,80.5655063286066,1
7400,"666607984,803739759",242679814,248453427,1,23.365211937560517,1
7401,60451403,753468119,753468229,2,31.99015422305674,1
7402,"1408184809,22617663",753468119,242679814,1,43.22936267839503,1
7403,"1408184810,1064384171,1072612925",753468119,4713335321,2,34.479852107828584,1
7404,23029018,248453427,6241256386,2,24.47762138546476,1
7405,"23029017,23029018,23029203",248453427,8275013612,3,45.78071662187946,1
7406,803506452,248453427,7516025478,0,0.0,0
7407,"666607984,803739759",248453427,242679814,1,23.36521193756052,1
7408,51954145,243867020,3007020898,0,0.0,0
7409,18769875,243867024,3007020900,0,0.0,0
7410,369762749,3735219555,10876289435,0,0.0,0
7411,23023432,3735219555,1379410075,0,0.0,0
7412,23023432,3735219555,248230588,0,0.0,0
7413,369761639,3735219555,3735219557,0,0.0,0
7414,587854398,10903722414,10903722413,0,0.0,0
7415,116405270,10903722414,10876289471,0,0.0,0
7416,224482276,10903722414,2333041232,0,0.0,0
7417,587854398,10903722414,248230588,0,0.0,0
7418,23023433,248230593,2333041428,0,0.0,0
7419,23023433,248230593,2333041228,0,0.0,0
7420,224482282,248230593,12863012377,0,0.0,0
7421,224482282,248230593,2333041381,0,0.0,0
7422,23023433,2333041428,248230593,0,0.0,0
7423,"23023433,1167489284",2333041428,10903722571,0,0.0,0
7424,224482275,2333041428,2333041376,0,0.0,0
7425,1167344165,2333041428,2333041440,0,0.0,0
7426,23023433,2333041228,2333041226,0,0.0,0
7427,23023433,2333041228,248230593,0,0.0,0
7428,224482277,2333041228,2333041381,0,0.0,0
7429,224482282,12863012377,2333041376,0,0.0,0
7430,224482282,12863012377,248230593,0,0.0,0
7431,"1173528337,1173528338,224482278",12863012377,2333041251,0,0.0,0
7432,224482277,2333041381,2333041440,0,0.0,0
7433,224482277,2333041381,2333041228,0,0.0,0
7434,224482282,2333041381,248230593,0,0.0,0
7435,224482282,2333041381,10857511737,0,0.0,0
7436,4276816,248231074,3101789655,2,33.63559485940523,1
7437,4276816,248231074,1711424392,2,43.3872851986613,1
7438,23023451,248231074,248231075,0,0.0,0
7439,4276816,3101789655,248231074,2,33.63559485940523,1
7440,4276816,3101789655,5985289780,0,0.0,0
7441,305539209,3101789655,3101789668,2,10.091891586203957,1
7442,4276816,1711424392,10235495777,0,0.0,0
7443,4276816,1711424392,248231074,2,43.3872851986613,1
7444,"1432501504,1432501502,1432501503",1711424392,13167216072,2,56.57961552067944,1
7445,"1432501497,1432501508,1432501503",1711424392,13167216064,1,34.806024993237635,1
7446,23023451,248231075,6985895373,0,0.0,0
7447,23023451,248231075,248231074,0,0.0,0
7448,"157005637,746503495",248231075,13333503165,1,11.056153930572897,1
7449,23023451,6985895373,248231075,0,0.0,0
7450,1453863991,13333503165,13333503166,0,0.0,0
7451,"157005637,746503495",13333503165,248231075,2,22.11230786114579,1
7452,157005637,13333503165,13167216055,0,0.0,0
7453,1026043418,9459944531,9459944530,0,0.0,0
7454,6968327,9459944531,248453417,1,30.401371531163512,1
7455,6968327,9459944531,13382105421,1,43.723778793166225,1
7456,23029019,248453429,248453430,1,22.15749998422895,1
7457,23029203,248453429,8275013612,4,29.594207733707155,1
7458,23029203,248453429,248453419,2,44.668274874704665,1
7459,53170214,248454802,9459944270,0,0.0,0
7460,53170214,248454802,248454803,0,0.0,0
7461,1026043362,248454802,248453419,1,13.474294175740527,1
7462,803506452,7516025478,248453427,0,0.0,0
7463,885707006,248453430,6276140958,1,45.08180068008295,1
7464,23029019,248453430,248453429,0,0.0,0
7465,885707006,248453430,321522522,0,0.0,0
7466,670185704,6276140958,6276140959,0,0.0,0
7467,885707006,6276140958,770616023,0,0.0,0
7468,885707006,6276140958,248453430,0,0.0,0
7469,23029091,1312310489,248454144,1,26.80042217301032,1
7470,23079689,1312310489,1312310493,0,0.0,0
7471,23079689,1312310489,11535342246,1,15.53972169254383,1
7472,23029152,248454557,1312310519,0,0.0,0
7473,1063445658,248454557,11535342237,0,0.0,0
7474,1072612927,248454557,11582305449,1,32.84840476820116,1
7475,23029152,1312310519,1312310529,0,0.0,0
7476,23029152,1312310519,248454557,0,0.0,0
7477,857661895,1312310519,3749264995,1,55.80968323890316,1
7478,1063445658,11535342237,1312310509,1,99.08966566398956,1
7479,1063445658,11535342237,248454557,0,0.0,0
7480,1241528369,11535342237,11535342246,0,0.0,0
7481,371352694,11582305449,3749264995,1,33.33115004052803,1
7482,1072612927,11582305449,248454557,1,32.84840476820116,1
7483,1072612927,11582305449,249114760,0,0.0,0
7484,23029152,248454558,248454559,1,20.34980278791406,1
7485,23029152,248454558,1312310529,2,20.836532081123984,1
7486,23029153,248454558,248454564,2,29.314222242775816,1
7487,23029152,248454559,248454567,0,0.0,0
7488,23029152,248454559,248454558,0,0.0,0
7489,23029153,248454559,248454564,2,28.638351569644303,1
7490,23029152,1312310529,248454558,3,31.254798121685976,1
7491,23029152,1312310529,1312310519,0,0.0,0
7492,116402174,1312310529,1312310509,1,17.556331015791447,1
7493,23029153,248454564,248454559,1,14.319175784822152,1
7494,1338606842,248454564,248454565,1,47.9603207415838,1
7495,23029153,248454564,248454558,1,14.657111121387908,1
7496,23029152,248454567,248454560,0,0.0,0
7497,23029152,248454567,248454559,2,35.39781513958725,1
7498,23029158,248454567,1312310486,3,18.34207495990309,1
7499,23029152,248454560,248454567,0,0.0,0
7500,23029155,248454561,248454562,1,16.62582022113262,1
7501,371319143,1010841696,753468371,0,0.0,0
7502,86870009,1010841696,5115981541,0,0.0,0
7503,371319143,1010841696,248454562,1,11.586473497379666,1
7504,1338606842,248454565,248454564,1,47.9603207415838,1
7505,23029158,1312310486,1312310516,0,0.0,0
7506,23029158,1312310486,248454567,3,18.34207495990309,1
7507,116402170,1312310486,1312310476,0,0.0,0
7508,23029158,1312310516,248454568,0,0.0,0
7509,23029158,1312310516,1312310486,0,0.0,0
7510,857661895,1312310516,1312310474,1,39.03774703725733,1
7511,"116402182,857661895",1312310516,1312310501,1,13.265830549194384,1
7512,23079688,249114760,249114761,0,0.0,0
7513,1072612926,249114760,248454568,1,33.08887113745055,1
7514,1072612927,249114760,11582305449,0,0.0,0
7515,53170214,9459944270,248454804,0,0.0,0
7516,53170214,9459944270,248454802,0,0.0,0
7517,1026043375,9459944270,9459944269,0,0.0,0
7518,53170214,248454803,248454802,1,64.48618434774778,1
7519,885707006,248454803,9459944272,0,0.0,0
7520,885707006,248454803,4462380013,3,47.65448423213977,1
7521,885707006,4462380013,12941738675,0,0.0,0
7522,885707006,4462380013,248454803,1,15.884828077379924,1
7523,"1459134707,1459134700,1459134701,1459134699",4462380013,13382105421,1,50.94754421077478,1
7524,"1459134704,1459134705,1459134706,1459134707",4462380013,13382105433,1,56.67503488470452,1
7525,53170214,248454804,9459944270,0,0.0,0
7526,23029240,248455272,248455268,1,24.521589163397394,1
7527,23029240,248455272,13382159284,1,102.13859086644118,1
7528,"23029241,23029242",248455272,248455270,3,29.492138221301804,1
7529,23035931,248522075,3897013336,0,0.0,0
7530,23035931,248522075,7567627566,0,0.0,0
7531,23035932,248522075,248522077,0,0.0,0
7532,23035931,3897013336,248522075,0,0.0,0
7533,386383021,3897013336,6893082789,0,0.0,0
7534,23035931,3897013336,6893082791,0,0.0,0
7535,23035932,248522077,11532559988,0,0.0,0
7536,23035932,248522077,248522075,0,0.0,0
7537,848512634,248522077,1204008928,0,0.0,0
7538,23035932,11532559988,248522078,0,0.0,0
7539,23035932,11532559988,248522077,0,0.0,0
7540,23035933,11532559988,1204008928,0,0.0,0
7541,23035933,1204008928,248522084,0,0.0,0
7542,23035933,1204008928,11532559988,0,0.0,0
7543,848512634,1204008928,248522077,0,0.0,0
7544,642417298,6048011280,6048011276,0,0.0,0
7545,"1064895264,2624003,1064895263",6048011280,248522083,0,0.0,0
7546,1064895263,6048011280,10018926594,0,0.0,0
7547,23035933,3897013333,248522084,0,0.0,0
7548,386383021,3897013333,248522084,0,0.0,0
7549,386383021,3897013333,248522083,0,0.0,0
7550,386383021,248522084,11527845030,0,0.0,0
7551,23035933,248522084,3897013333,0,0.0,0
7552,386383021,248522084,3897013333,0,0.0,0
7553,23035933,248522084,1204008928,0,0.0,0
7554,386383021,11527845030,6893082789,0,0.0,0
7555,386383021,11527845030,248522084,0,0.0,0
7556,736271322,11527845030,11532559989,0,0.0,0
7557,4252414,248522853,8251470757,0,0.0,0
7558,23036015,248522856,248522869,0,0.0,0
7559,23036015,248522856,8050233075,0,0.0,0
7560,"23036018,494221309",248522856,248522866,1,179.1122621229073,1
7561,23036015,248522869,8050233073,0,0.0,0
7562,23036015,248522869,248522856,0,0.0,0
7563,"23036019,378393965,378393966",248522869,248522870,0,0.0,0
7564,23036015,8050233075,248522856,0,0.0,0
7565,23036015,8050233075,1238378042,0,0.0,0
7566,107809498,8050233075,1238378433,0,0.0,0
7567,23036017,248522866,873823010,2,106.85830259630362,1
7568,"23036018,494221309",248522866,248522856,1,179.1122621229073,1
7569,1242508684,248522866,1165619261,0,0.0,0
7570,23036015,248522862,248522870,0,0.0,0
7571,23036016,248522862,8050233072,0,0.0,0
7572,864126697,248522862,8050233073,0,0.0,0
7573,23036015,248522870,248522862,0,0.0,0
7574,23036015,248522870,1238378195,0,0.0,0
7575,"23036019,378393965,378393966",248522870,248522869,0,0.0,0
7576,23036016,8050233072,248522862,0,0.0,0
7577,23036016,8050233072,13115344298,0,0.0,0
7578,107809498,8050233072,1238378433,0,0.0,0
7579,107809498,8050233072,8050233073,0,0.0,0
7580,23036015,8050233073,248522869,0,0.0,0
7581,107809498,8050233073,8050233072,0,0.0,0
7582,864126697,8050233073,248522862,0,0.0,0
7583,23036017,873823010,248522866,2,106.85830259630362,1
7584,73845535,873823010,8050233051,2,41.09538857390593,1
7585,1242508684,1165619261,248522866,0,0.0,0
7586,107809490,1238378195,1238377161,0,0.0,0
7587,23036015,1238378195,1238378042,0,0.0,0
7588,23036015,1238378195,248522870,0,0.0,0
7589,23279388,798076358,251950392,3,38.13944182936034,1
7590,1465149997,798076358,248545521,0,0.0,0
7591,4255531,798076358,7969246337,2,17.012730418470127,1
7592,23279393,798076358,622958356,2,19.28055815702331,1
7593,"28921472,23040839",248574866,12726425120,0,0.0,0
7594,30613615,248574866,895038048,0,0.0,0
7595,1374490260,248574866,895038482,0,0.0,0
7596,28921472,12726425120,259247732,0,0.0,0
7597,1374490265,12726425120,12726425121,0,0.0,0
7598,"28921472,23040839",12726425120,248574866,0,0.0,0
7599,"1374490265,1433252110",12726425120,12726425123,2,140.80102090948083,1
7600,30613615,895038048,248574866,0,0.0,0
7601,30613615,895038048,12726425121,0,0.0,0
7602,75815451,895038048,262343278,0,0.0,0
7603,35445350,895038482,383691897,0,0.0,0
7604,1374490260,895038482,251347528,0,0.0,0
7605,1374490260,895038482,248574866,0,0.0,0
7606,23079688,249114761,249114760,0,0.0,0
7607,23079689,249114761,11535342246,1,15.001078285004922,1
7608,23079689,249114761,5253348096,1,29.495255295651702,1
7609,1245059413,249114761,11574502106,0,0.0,0
7610,1241528369,11535342246,11535342237,0,0.0,0
7611,23079689,11535342246,1312310489,1,15.539721692543827,1
7612,23079689,11535342246,249114761,2,30.002156570009845,1
7613,23079689,5253348096,249114761,0,0.0,0
7614,1245059413,11574502106,249114761,0,0.0,0
7615,723008489,249135988,9045551574,0,0.0,0
7616,23081421,249135988,6638760594,0,0.0,0
7617,"723008489,977573565",249135988,9045551575,0,0.0,0
7618,723008489,9045551574,249135988,0,0.0,0
7619,977573561,9045551574,9045551576,0,0.0,0
7620,"723008489,23081420",9045551574,13188863134,0,0.0,0
7621,977573565,9045551575,9045551576,0,0.0,0
7622,"977573552,977573551,977573559",9045551575,9045551572,0,0.0,0
7623,"723008489,977573565",9045551575,249135988,0,0.0,0
7624,152822405,249928355,12120617331,2,97.88452638160551,1
7625,156159285,249928355,1684437715,2,35.98572855491637,1
7626,"1265030867,1265030868",249928355,11752027559,2,57.73698616694001,1
7627,152822405,12120617331,8675323755,0,0.0,0
7628,152822405,12120617331,249928355,0,0.0,0
7629,1308852879,12120617331,12120617327,0,0.0,0
7630,26839389,1684437715,294758585,0,0.0,0
7631,156159285,1684437715,1684437717,1,20.12621005479426,1
7632,156159285,1684437715,249928355,2,35.98572855491637,1
7633,"1265030867,1265030868",11752027559,249928355,2,57.73698616694001,1
7634,23163543,250358613,13851571883,0,0.0,0
7635,26839386,250358613,1455768704,2,52.986380705051964,1
7636,26839386,250358613,250358622,0,0.0,0
7637,23163543,13851571883,250358613,0,0.0,0
7638,"1068747720,1068747721,23163543",13851571883,13851571874,0,0.0,0
7639,1517351325,13851571883,13851571884,2,30.611545883296277,1
7640,26839386,1455768704,250358613,4,105.97276141010393,1
7641,26839386,1455768704,670128594,2,52.85903625026806,1
7642,132317711,1455768704,13851571872,0,0.0,0
7643,23163548,250358622,13851121856,0,0.0,0
7644,26839386,250358622,1391412258,0,0.0,0
7645,26839386,250358622,250358613,0,0.0,0
7646,825288053,250358614,1455768722,0,0.0,0
7647,1068747720,250358614,13851571874,0,0.0,0
7648,825288053,250358614,669891671,0,0.0,0
7649,132317711,1455768722,13851571872,0,0.0,0
7650,825288053,1455768722,250358614,0,0.0,0
7651,825288053,1455768722,5943199715,0,0.0,0
7652,1068747720,13851571874,250358614,0,0.0,0
7653,"1068747720,1068747721,23163543",13851571874,13851571883,0,0.0,0
7654,1517351322,13851571874,13851571872,0,0.0,0
7655,"1517351320,1517351322,1517351318,1517351319",13851571874,13851571877,2,15.944699764901495,1
7656,701007833,669891671,13851571877,0,0.0,0
7657,825288053,669891671,1454744449,0,0.0,0
7658,825288053,669891671,250358614,0,0.0,0
7659,26738245,250358615,13851497893,0,0.0,0
7660,"23163545,1274199849",250358615,12120602768,0,0.0,0
7661,23163545,250358615,1455813627,1,26.994963533673417,1
7662,26738245,13851497893,250358615,0,0.0,0
7663,"1185126104,26738245,1226253807",13851497893,13851497889,0,0.0,0
7664,1517340698,13851497893,13851497896,0,0.0,0
7665,1517340698,13851497893,12120602767,0,0.0,0
7666,132323729,1455813627,13851497896,0,0.0,0
7667,23163545,1455813627,250358615,1,26.994963533673417,1
7668,23163545,1455813627,1455813624,1,16.686816460253603,1
7669,23163544,250358621,13851497888,0,0.0,0
7670,"23163546,642654654",250358621,13851121853,0,0.0,0
7671,23163547,250358621,6049524394,0,0.0,0
7672,23163544,13851497888,250358621,0,0.0,0
7673,"23163544,1388710630,1388710631",13851497888,11533823275,0,0.0,0
7674,"1517340697,1517340695",13851497888,13852076816,0,0.0,0
7675,1517340697,13851497888,13851497879,0,0.0,0
7676,642654654,13851121853,6049524389,0,0.0,0
7677,"23163546,642654654",13851121853,250358621,0,0.0,0
7678,"1517293621,1517293622",13851121853,13851121848,0,0.0,0
7679,23163545,6049524394,1455813624,0,0.0,0
7680,23163547,6049524394,250358621,0,0.0,0
7681,330873077,6049524394,6049524393,0,0.0,0
7682,23163548,13851121856,250358622,0,0.0,0
7683,23163548,13851121856,6049524393,0,0.0,0
7684,"1517293624,1517293620,1517293623",13851121856,12122264778,6,28.531014795751144,1
7685,125219556,1391412258,13851571884,0,0.0,0
7686,26839386,1391412258,669891616,0,0.0,0
7687,26839386,1391412258,250358622,0,0.0,0
7688,"1241344954,1388710629",250358627,12120966382,0,0.0,0
7689,1308890811,12120966382,12120966392,0,0.0,0
7690,"1308890810,1308890811",12120966382,13851497869,0,0.0,0
7691,"1241344954,1388710629",12120966382,250358627,0,0.0,0
7692,"1388710632,1241344953,1388710631",12120966382,11533823275,0,0.0,0
7693,17513370,250367692,13164751622,4,29.834281188178466,1
7694,"366238082,1300359917",250367692,2592872586,1,83.76180932069717,1
7695,"4281369,1300359918",250367692,9492538402,6,31.396481260238588,1
7696,23171767,250545112,275389592,0,0.0,0
7697,26638305,250545120,357404848,6,84.04587868041976,1
7698,29237764,357404848,321581437,0,0.0,0
7699,26638305,357404848,357405439,0,0.0,0
7700,26638305,357404848,250545120,5,70.03823223368313,1
7701,835606095,250545131,7799501502,0,0.0,0
7702,99476058,7799501502,1150723264,0,0.0,0
7703,835606095,7799501502,7799501504,0,0.0,0
7704,835606095,7799501502,250545131,0,0.0,0
7705,147011645,250545134,7799487633,1,20.089264070803626,1
7706,208554611,250545140,2188399823,0,0.0,0
7707,"208554610,617864187",250545140,2188399825,0,0.0,0
7708,617864187,250545140,250545142,0,0.0,0
7709,208554611,2188399823,250545140,0,0.0,0
7710,208554251,2188399823,9621283647,0,0.0,0
7711,"208554251,1046221428",2188399823,2188396351,0,0.0,0
7712,208554612,2188399825,250545153,0,0.0,0
7713,"208554610,617864187",2188399825,250545140,0,0.0,0
7714,208554612,2188399825,250545142,0,0.0,0
7715,617864187,250545142,2188396354,0,0.0,0
7716,208554612,250545142,2188399825,0,0.0,0
7717,617864187,250545142,250545140,0,0.0,0
7718,69416481,2188396354,2188396351,0,0.0,0
7719,617864187,2188396354,250545142,0,0.0,0
7720,617864187,2188396354,250545145,0,0.0,0
7721,617861758,250545145,5840348567,0,0.0,0
7722,617864187,250545145,2188396354,0,0.0,0
7723,617864187,250545145,250545153,0,0.0,0
7724,617861758,5840348567,250545145,0,0.0,0
7725,208554612,250545153,2188399825,0,0.0,0
7726,617864187,250545153,250545145,0,0.0,0
7727,617864187,250545153,250545155,0,0.0,0
7728,617864187,250545155,250545153,0,0.0,0
7729,"901836744,404072569",250545160,7799487639,0,0.0,0
7730,901728062,250545173,972257105,0,0.0,0
7731,901728062,250545173,13329491715,0,0.0,0
7732,"23171776,1035228139",250545173,9621320682,0,0.0,0
7733,901728062,13329491715,250545183,2,62.463034794447765,1
7734,901728062,13329491715,250545173,0,0.0,0
7735,"4680789,901728069,1046235135",13329491715,5561730718,5,29.717719920665356,1
7736,23171776,9621320682,250545179,1,20.88904720500424,1
7737,"23171776,1035228139",9621320682,250545173,0,0.0,0
7738,1046233465,9621320682,9621320680,0,0.0,0
7739,"23171776,1046233464",250545179,250545183,1,29.40243175904739,1
7740,23171776,250545179,9621320682,1,20.889047205004243,1
7741,83500249,250545179,972256841,1,35.18755676605823,1
7742,901728062,250545183,13329491712,0,0.0,0
7743,901728062,250545183,13329491715,2,62.463034794447765,1
7744,"1046233464,23171776",250545183,250545179,1,29.402431759047385,1
7745,1046233475,972256841,972256886,0,0.0,0
7746,83488592,972256841,972256805,0,0.0,0
7747,83500249,972256841,250545179,1,35.18755676605823,1
7748,901728062,13329491712,250545183,0,0.0,0
7749,"371319041,901728068",13329491712,8661562127,4,31.363563597788417,1
7750,1455369152,13329491712,9012819349,2,238.90938297096758,1
7751,23194099,6280527824,250546003,0,0.0,0
7752,"23194099,1420379366",6280527824,6280527848,0,0.0,0
7753,670671107,6280527824,6280247127,0,0.0,0
7754,901728070,250830597,9621515230,1,102.64260032092858,1
7755,23194101,250830597,6280527868,0,0.0,0
7756,901728070,250830597,972170384,5,45.00928314266289,1
7757,901728070,9621515230,250830597,1,102.64260032092858,1
7758,670671116,6280527868,6280527881,0,0.0,0
7759,23194101,6280527868,6280527879,0,0.0,0
7760,23194101,6280527868,250830597,0,0.0,0
7761,901728070,972170384,12645458838,1,33.16157380135867,1
7762,83488592,972170384,972170395,1,9.987757614589835,1
7763,901728070,972170384,250830597,2,18.003713257065154,1
7764,23194100,250830617,321560087,0,0.0,0
7765,1046250800,250830617,9621515231,1,62.13213027949013,1
7766,1046250800,250830617,6924059904,1,22.50077879098056,1
7767,23194100,321560087,250830617,0,0.0,0
7768,1046250800,9621515231,250830617,1,62.13213027949013,1
7769,23194318,9366433655,8153353854,0,0.0,0
7770,1072612923,9366433655,995079625,1,40.56117029106628,1
7771,"642620762,642620763,1338470854,4977091",9366433655,250832005,1,25.178269985600444,1
7772,23194309,1150723255,7799501504,0,0.0,0
7773,99476055,1150723255,1150723254,0,0.0,0
7774,23194309,1150723255,250832005,0,0.0,0
7775,617864190,250832011,5840348566,0,0.0,0
7776,1148994324,250832011,7821161552,0,0.0,0
7777,23301271,250832011,250832013,4,39.99032123929259,1
7778,617861757,5840348566,831426044,0,0.0,0
7779,617864190,5840348566,250832011,1,36.282145361198836,1
7780,"1148994325,617864190",5840348566,250832015,4,43.89422213883916,1
7781,1148994324,7821161552,250832011,0,0.0,0
7782,837978992,7821161552,13237619162,1,3.832259472619875,1
7783,"617868136,1148994324",7821161552,5840365061,1,38.721122883848224,1
7784,23194312,250832014,1010841786,0,0.0,0
7785,23194315,250832014,250832013,1,30.226993108756183,1
7786,1148994325,250832014,250832015,0,0.0,0
7787,1148994325,250832015,250832014,0,0.0,0
7788,"23194316,23194309",250832015,7799501504,0,0.0,0
7789,"1148994325,617864190",250832015,5840348566,3,32.92066660412937,1
7790,23194309,7799501504,1150723255,0,0.0,0
7791,"23194316,23194309",7799501504,250832015,0,0.0,0
7792,835606095,7799501504,7799501502,0,0.0,0
7793,23194318,250832016,9688175199,0,0.0,0
7794,1022826405,250832016,250832022,0,0.0,0
7795,1022826411,250832016,9433216728,0,0.0,0
7796,1054232432,9688175199,9688175201,0,0.0,0
7797,23194318,9688175199,8153353854,0,0.0,0
7798,23194318,9688175199,250832016,0,0.0,0
7799,1054232433,250832022,9688175201,0,0.0,0
7800,1022826405,250832022,250832016,0,0.0,0
7801,"1022826405,1022826406",250832022,9688225827,0,0.0,0
7802,1022826411,9433216728,250832016,0,0.0,0
7803,1054232432,9688175201,9688175199,0,0.0,0
7804,1054232432,9688175201,9688175200,0,0.0,0
7805,1054232433,9688175201,250832022,0,0.0,0
7806,"549399250,534676023",13842488432,251336157,0,0.0,0
7807,534676023,13842488432,251336156,0,0.0,0
7808,"1515821897,1515821898,1515821868,1515821869",13842488432,13842488495,0,0.0,0
7809,"1515821881,1515821882,1515821883",13842488432,13842488475,2,17.029814070144333,1
7810,1517306854,13851255829,13851255867,0,0.0,0
7811,534676023,13851255829,251336156,0,0.0,0
7812,"534676027,534676023",13851255829,5184854303,0,0.0,0
7813,1517306854,13851255829,13851255876,1,45.89116138804918,1
7814,23231475,251336157,251336329,0,0.0,0
7815,549399250,251336157,7523542958,0,0.0,0
7816,"549399250,534676023",251336157,13842488432,0,0.0,0
7817,23231475,251336329,251336157,0,0.0,0
7818,23231475,251336329,13842488486,0,0.0,0
7819,23231484,251336329,7523542915,0,0.0,0
7820,1274477047,251336329,7523542912,0,0.0,0
7821,549399250,7523542958,1455621448,0,0.0,0
7822,549399250,7523542958,251336157,0,0.0,0
7823,804350956,7523542958,7523542912,0,0.0,0
7824,23231475,13842488486,251336327,0,0.0,0
7825,1515821892,13842488486,13842488430,0,0.0,0
7826,23231475,13842488486,251336329,0,0.0,0
7827,23231484,7523542915,7523542946,0,0.0,0
7828,804350957,7523542915,7523542946,0,0.0,0
7829,23231484,7523542915,251336329,0,0.0,0
7830,804350956,7523542915,7523542912,0,0.0,0
7831,804350956,7523542912,7523542915,0,0.0,0
7832,804350956,7523542912,7523542958,0,0.0,0
7833,1274477047,7523542912,251336329,0,0.0,0
7834,23231484,251336399,1455621441,0,0.0,0
7835,"1443526081,549399250",251336399,13246215746,0,0.0,0
7836,549399250,251336399,1455621448,0,0.0,0
7837,23231484,1455621441,251336399,0,0.0,0
7838,23231484,1455621441,7523542946,0,0.0,0
7839,132302233,1455621441,1455621448,0,0.0,0
7840,132302233,1455621448,1455621441,0,0.0,0
7841,549399250,1455621448,251336399,0,0.0,0
7842,549399250,1455621448,7523542958,0,0.0,0
7843,780551566,251347510,13907218221,0,0.0,0
7844,780551566,13907218221,251347510,0,0.0,0
7845,"33578946,780551565,780551566",13907218221,383689942,0,0.0,0
7846,1525790785,13907218221,13907218248,0,0.0,0
7847,"1525790782,1525790791",13907218221,13907218265,0,0.0,0
7848,30613617,251347512,13907218249,0,0.0,0
7849,1525790783,13907218249,13907218231,0,0.0,0
7850,1525790783,13907218249,13907218230,0,0.0,0
7851,"30613617,314257068,314257071",13907218249,3203039549,0,0.0,0
7852,30613617,13907218249,251347512,0,0.0,0
7853,"75815465,30613331,75815452,1443560473",251347528,1697813637,0,0.0,0
7854,1374490260,251347528,338501925,0,0.0,0
7855,1374490260,251347528,895038482,0,0.0,0
7856,23232474,338501925,251347532,0,0.0,0
7857,"22803001,75815460,421467881,75815438",338501925,895037857,1,11.35021072372419,1
7858,"75815456,75815444,75815445",338501925,895038001,0,0.0,0
7859,1374490260,338501925,251347528,0,0.0,0
7860,23232474,251347532,338501925,0,0.0,0
