edge_id,u,v,key,name,highway,length,crime_count,lamp_count,crime_per_km,lamp_per_km,is_lit
10359,1669506719,1669506699,0,,footway,49.45677671239334,0,0,0.0,0.0,0
10360,1379423755,335625802,0,,path,7.776428239356796,0,0,0.0,0.0,0
10361,1379423755,330946146,0,,path,103.30337108470646,0,0,0.0,0.0,0
10362,1379423755,10842781254,0,,path,56.62094040274842,0,0,0.0,0.0,0
10363,1669506699,1669506688,0,,footway,12.433319461870035,0,0,0.0,0.0,0
10364,1669506699,330946146,0,,path,51.475762808143436,0,0,0.0,0.0,0
10365,1669506699,1669506719,0,,footway,49.45677671239334,0,0,0.0,0.0,0
10366,330946152,357416685,0,,path,21.823874594519534,0,0,0.0,0.0,0
10367,330946152,335625802,0,,path,14.303517092680112,0,0,0.0,0.0,0
10368,330946152,3742586087,0,,footway,82.71781385138074,0,0,0.0,0.0,0
10369,357416685,330949340,0,,path,11.742417543896801,0,0,0.0,0.0,0
10370,357416685,357416151,0,,footway,52.26239502828404,0,0,0.0,0.0,0
10371,357416685,330946152,0,,path,21.823874594519534,0,0,0.0,0.0,0
10372,335625802,1379423755,0,,path,7.776428239356796,0,0,0.0,0.0,0
10373,335625802,10838387019,0,,footway,104.89457950266912,0,0,0.0,0.0,0
10374,335625802,330946152,0,,path,14.303517092680112,0,0,0.0,0.0,0
10375,3742586087,3742586072,0,,footway,15.995120484530624,0,0,0.0,0.0,0
10376,3742586087,3742586083,0,,footway,56.59186701954281,0,0,0.0,0.0,0
10377,3742586087,330946152,0,,footway,82.71781385138075,0,0,0.0,0.0,0
10378,330946454,1669506747,0,,footway,12.042768324965795,0,0,0.0,0.0,0
10379,330946454,330958906,0,,footway,68.41857424668558,0,0,0.0,0.0,0
10380,330946454,357416151,0,,footway,100.87270399247703,0,0,0.0,0.0,0
10381,1669506747,330946454,0,,footway,12.042768324965795,0,0,0.0,0.0,0
10382,1669506747,1669506760,0,Lime Avenue,footway,106.08210742884208,0,0,0.0,0.0,0
10383,1669506747,768003204,0,,footway,57.54063541954811,0,0,0.0,0.0,0
10384,330958906,330946454,0,,footway,68.41857424668558,0,0,0.0,0.0,0
10385,330958906,10839497613,0,,footway,136.0991798689689,0,0,0.0,0.0,0
10386,330958906,357416151,0,,footway,50.27488971710833,0,0,0.0,0.0,0
10387,357416151,330946454,0,,footway,100.87270399247703,0,0,0.0,0.0,0
10388,357416151,357416685,0,,footway,52.26239502828404,0,0,0.0,0.0,0
10389,357416151,330958906,0,,footway,50.27488971710833,0,0,0.0,0.0,0
10390,1669506787,330949340,0,,footway,34.30941488029417,0,0,0.0,0.0,0
10391,1669506787,3742586072,0,,footway,74.74275252596338,0,0,0.0,0.0,0
10392,1669506787,357417304,0,,service,22.625344316532853,0,0,0.0,0.0,0
10393,10839497613,330958906,0,,footway,136.0991798689689,0,0,0.0,0.0,0
10394,331025390,1669506760,0,,steps,24.920701569982615,0,0,0.0,0.0,0
10395,1669506760,331025390,0,,steps,24.920701569982615,0,0,0.0,0.0,0
10396,1669506760,1669506747,0,Lime Avenue,footway,106.08210742884208,0,0,0.0,0.0,0
10397,1669506760,11607870299,0,Lime Avenue,footway,14.245728560536731,0,0,0.0,0.0,0
10398,9740082445,331272519,0,,footway,78.84190039074899,0,0,0.0,0.0,0
10399,9740082445,357438292,0,,footway,5.478665575858768,0,0,0.0,0.0,0
10400,9740082445,9740082442,0,,footway,27.06696410908467,0,1,0.0,36.945406805499964,1
10401,331272762,5024838098,0,Branch Hill,tertiary,25.11765938831261,0,1,0.0,39.81262682721566,1
10402,331272762,357439437,0,Branch Hill,tertiary,38.998301732548015,0,0,0.0,0.0,0
10403,331272762,357439568,0,,footway,69.41120394599434,0,1,0.0,14.406896050644129,1
10404,357439437,357439462,0,Branch Hill,tertiary,1.2149307819551944,0,0,0.0,0.0,0
10405,357439437,331272762,0,Branch Hill,tertiary,38.998301732548015,0,0,0.0,0.0,0
10406,357439437,357439568,0,,footway,57.396897891374024,0,0,0.0,0.0,0
10407,331273024,804319009,0,,footway,88.33813319746764,0,0,0.0,0.0,0
10408,331273024,5299709556,0,,footway,18.176317956993678,0,0,0.0,0.0,0
10409,331273024,5299709572,0,,footway,23.415272578364767,0,0,0.0,0.0,0
10410,804319009,10862641349,0,,footway,6.105521798036945,0,0,0.0,0.0,0
10411,804319009,331273024,0,,footway,88.33813319746764,0,0,0.0,0.0,0
10412,804319009,804318923,0,,footway,67.28020587019132,0,0,0.0,0.0,0
10413,5299709556,331273024,0,,footway,18.176317956993678,0,0,0.0,0.0,0
10414,5299709556,331273797,0,,"['footway', 'steps']",35.377619341440514,0,0,0.0,0.0,0
10415,5299709556,804333935,0,,footway,38.73629645940195,0,0,0.0,0.0,0
10416,5299709556,2188714917,0,,footway,50.81607954154294,0,0,0.0,0.0,0
10417,5299709556,1678368375,0,,footway,42.76169851177656,0,0,0.0,0.0,0
10418,5299709572,804333935,0,,footway,34.707108745662495,0,0,0.0,0.0,0
10419,5299709572,804318923,0,,footway,73.45005657189138,0,0,0.0,0.0,0
10420,5299709572,331273024,0,,footway,23.415272578364767,0,0,0.0,0.0,0
10421,331273797,5299709556,0,,"['footway', 'steps']",35.377619341440514,0,0,0.0,0.0,0
10422,331273797,9740315632,0,,footway,32.94159026750425,0,0,0.0,0.0,0
10423,331273797,1678368375,0,,footway,38.199484560622494,0,0,0.0,0.0,0
10424,1678368375,331273797,0,,footway,38.19948456062249,0,0,0.0,0.0,0
10425,1678368375,9740278462,0,,footway,62.03079683272187,0,0,0.0,0.0,0
10426,1678368375,5299709556,0,,footway,42.76169851177656,0,0,0.0,0.0,0
10427,331276901,336019978,0,Bird Bridge,footway,70.90200841062504,0,0,0.0,0.0,0
10428,331277784,336019474,0,,footway,40.78431970047892,0,0,0.0,0.0,0
10429,331277784,416856131,0,,footway,62.52257766153019,0,0,0.0,0.0,0
10430,331277784,336019922,0,,footway,38.46417401499467,0,0,0.0,0.0,0
10431,336019474,331277784,0,,footway,40.78431970047892,0,0,0.0,0.0,0
10432,336019474,3735265350,0,,footway,43.16595439432933,0,0,0.0,0.0,0
10433,336019474,416856131,0,,footway,34.732762851562896,0,0,0.0,0.0,0
10434,336019922,336019238,0,,footway,10.748067878992101,0,0,0.0,0.0,0
10435,336019922,3735265363,0,,footway,87.12371627203355,0,0,0.0,0.0,0
10436,336019922,331277784,0,,footway,38.46417401499467,0,0,0.0,0.0,0
10437,1379423763,1669506534,0,,footway,11.857094941520419,0,0,0.0,0.0,0
10438,1379423763,10871365754,0,,footway,54.3172515271915,0,0,0.0,0.0,0
10439,1379423763,331277818,0,,footway,63.72918745381508,0,0,0.0,0.0,0
10440,1379423763,1669506532,0,,footway,27.357557442594047,0,0,0.0,0.0,0
10441,804350850,331277818,0,,track,67.81123052807156,0,0,0.0,0.0,0
10442,804350850,719065475,0,,track,92.85439040003273,0,0,0.0,0.0,0
10443,804350850,804350829,0,,footway,132.82968012007046,0,0,0.0,0.0,0
10444,11774006283,336019915,0,,footway,54.49654631046852,0,0,0.0,0.0,0
10445,11774006283,331277818,0,,footway,37.600510087781274,0,0,0.0,0.0,0
10446,11774006283,3735265350,0,,footway,40.83645954740409,0,0,0.0,0.0,0
10447,331278497,357411441,0,,footway,24.070311442275983,0,0,0.0,0.0,0
10448,357411441,331278497,0,,footway,24.070311442275983,0,0,0.0,0.0,0
10449,357411441,336019238,0,,footway,101.29993266153986,0,0,0.0,0.0,0
10450,357411441,3735265359,0,,footway,16.665930913373415,0,0,0.0,0.0,0
10451,332040899,12382155486,0,,service,4.017635392704104,0,0,0.0,0.0,0
10452,12382155486,4249404285,0,,service,12.46745147350542,0,0,0.0,0.0,0
10453,12382155486,332040899,0,,service,4.017635392704104,0,0,0.0,0.0,0
10454,12382155486,12373837081,0,,footway,46.72732003081924,0,0,0.0,0.0,0
10455,12382155486,12407907249,0,,footway,10.18715185856022,0,0,0.0,0.0,0
10456,332041604,12373689391,0,,footway,4.144367711582216,0,0,0.0,0.0,0
10457,12373689391,332041604,0,,footway,4.144367711582216,0,0,0.0,0.0,0
10458,12373689391,12373689390,0,,footway,9.012959283660555,0,0,0.0,0.0,0
10459,12373689391,12373689393,0,,footway,44.652801510587324,0,1,0.0,22.395011425271868,1
10460,12373689391,7021671294,0,,"['footway', 'steps']",4.669311032397311,0,0,0.0,0.0,0
10461,9740038276,332168804,0,,footway,14.54223465880921,0,0,0.0,0.0,0
10462,9740038276,5070359066,0,"['Whitestone Walk', 'North End Way']",footway,6.609283047809362,0,0,0.0,0.0,0
10463,9740038276,9740038274,0,North End Way,footway,9.845254542455734,0,0,0.0,0.0,0
10464,5070359066,332168804,0,,footway,11.463949463136439,0,0,0.0,0.0,0
10465,5070359066,9740038231,0,Heath Street,footway,38.17980437543306,0,0,0.0,0.0,0
10466,5070359066,3875476030,0,Whitestone Walk,footway,76.2956988165945,3,3,39.320696271642156,39.320696271642156,1
10467,5070359066,9740038276,0,"['North End Way', 'Whitestone Walk']",footway,6.609283047809361,0,0,0.0,0.0,0
10468,804319069,9740188919,0,,footway,11.765540725385694,0,0,0.0,0.0,0
10469,804319069,339377379,0,,footway,6.754331943534215,0,0,0.0,0.0,0
10470,804319069,332168804,0,,footway,48.08075220733038,0,0,0.0,0.0,0
10471,332917233,332919132,0,Egyptian Avenue,footway,44.29244162152588,0,0,0.0,0.0,0
10472,332917233,332917435,0,Main Drive,footway,76.8049714172955,0,0,0.0,0.0,0
10473,332917233,13294769028,0,Main Drive,footway,84.28790166259226,0,0,0.0,0.0,0
10474,332919132,332917233,0,Egyptian Avenue,footway,44.29244162152588,0,0,0.0,0.0,0
10475,332919132,332919136,0,,footway,20.115961404455245,0,0,0.0,0.0,0
10476,332919132,332919144,0,,footway,20.1338269603122,0,0,0.0,0.0,0
10477,332917435,332917437,0,,footway,32.35102302122118,0,0,0.0,0.0,0
10478,332917435,332917233,0,Main Drive,footway,76.8049714172955,0,0,0.0,0.0,0
10479,332917435,1312872655,0,Faraday Path,footway,170.54326155668096,0,0,0.0,0.0,0
10480,332917435,1312872612,0,Sayers Road,footway,36.10394402095503,0,0,0.0,0.0,0
10481,13294769028,357400885,0,,footway,7.862337021782617,0,0,0.0,0.0,0
10482,13294769028,332917233,0,Main Drive,footway,84.28790166259226,0,0,0.0,0.0,0
10483,13294769028,1312872586,0,Cuttings Path,footway,148.37077494801034,0,0,0.0,0.0,0
10484,13294769028,1312872606,0,Colonnade Path,footway,26.81286576202271,0,0,0.0,0.0,0
10485,332917437,332917435,0,,footway,32.35102302122118,0,0,0.0,0.0,0
10486,332917437,332921379,0,Morgan Road,footway,51.34846976518804,0,0,0.0,0.0,0
10487,332917437,1312872612,0,Morgan Road,footway,35.72720394931832,0,0,0.0,0.0,0
10488,1312872655,1312872586,0,,steps,8.248678791666485,0,0,0.0,0.0,0
10489,1312872655,332917435,0,Faraday Path,footway,170.54326155668096,0,0,0.0,0.0,0
10490,1312872655,13078702391,0,,footway,60.258373780873704,0,0,0.0,0.0,0
10491,1312872612,332917437,0,Morgan Road,footway,35.72720394931832,0,0,0.0,0.0,0
10492,1312872612,5115626930,0,,footway,42.7513165020282,0,0,0.0,0.0,0
10493,1312872612,332917435,0,Sayers Road,footway,36.10394402095504,0,0,0.0,0.0,0
10494,332921379,332919136,0,,steps,9.319989549007543,0,0,0.0,0.0,0
10495,332921379,332917437,0,Morgan Road,footway,51.34846976518804,0,0,0.0,0.0,0
10496,332921379,332921382,0,,footway,33.165600344164574,0,0,0.0,0.0,0
10497,332921379,332920987,0,,footway,72.20320934470756,0,0,0.0,0.0,0
10498,332918073,1312872640,0,Cuttings Path,footway,26.453003304862946,0,0,0.0,0.0,0
10499,332918073,332918587,0,,footway,249.08584850812392,0,0,0.0,0.0,0
10500,332918073,1312872606,0,Colonnade Path,"['footway', 'steps']",112.25965104290668,0,0,0.0,0.0,0
10501,332918073,4449813397,0,,footway,28.814109565610657,0,0,0.0,0.0,0
10502,1312872640,332918073,0,Cuttings Path,footway,26.453003304862946,0,0,0.0,0.0,0
10503,1312872640,13078702391,0,Cuttings Path,footway,19.9837218976512,0,0,0.0,0.0,0
10504,1312872640,10937087791,0,,service,22.49283778868101,0,0,0.0,0.0,0
10505,332918587,4032153466,0,,footway,32.67349217037214,0,0,0.0,0.0,0
10506,332918587,332918073,0,,footway,249.0858485081239,0,0,0.0,0.0,0
10507,332918587,13447235316,0,Rossetti Path,footway,34.93685254238389,0,0,0.0,0.0,0
10508,1312872606,357400885,0,The Meadow,footway,184.40202809579617,0,0,0.0,0.0,0
10509,1312872606,13294769028,0,Colonnade Path,footway,26.81286576202271,0,0,0.0,0.0,0
10510,1312872606,332918073,0,Colonnade Path,"['footway', 'steps']",112.25965104290668,0,0,0.0,0.0,0
10511,4449813397,10937087791,0,Swain's Lane,residential,9.035498446691662,0,1,0.0,110.67458047830763,1
10512,4449813397,972083224,0,,footway,20.038020943845382,0,0,0.0,0.0,0
10513,4449813397,5985289748,0,Swain's Lane,residential,83.16771969455328,0,5,0.0,60.119479268678965,1
10514,4449813397,332918073,0,,footway,28.814109565610654,0,0,0.0,0.0,0
10515,4032153466,13294769029,0,Neurath Path,footway,2.8829364600618517,0,0,0.0,0.0,0
10516,4032153466,357400885,0,,footway,44.83045302358123,0,0,0.0,0.0,0
10517,4032153466,332918587,0,,footway,32.67349217037214,0,0,0.0,0.0,0
10518,4032153466,13447157599,0,Dickens Path,footway,108.40947759810001,0,0,0.0,0.0,0
10519,13447235316,332918587,0,Rossetti Path,footway,34.93685254238389,0,0,0.0,0.0,0
10520,332919136,332921379,0,,steps,9.319989549007543,0,0,0.0,0.0,0
10521,332919136,332919139,0,,footway,20.122501258639492,0,0,0.0,0.0,0
10522,332919136,332919132,0,,footway,20.115961404455245,0,0,0.0,0.0,0
10523,332919144,332920987,0,,steps,11.46324074724962,0,0,0.0,0.0,0
10524,332919144,332919132,0,,footway,20.1338269603122,0,0,0.0,0.0,0
10525,332919144,332919139,0,,footway,25.120277379965067,0,0,0.0,0.0,0
10526,332919139,1312872614,0,,footway,6.083719685670687,0,0,0.0,0.0,0
10527,332919139,332919144,0,,footway,25.120277379965067,0,0,0.0,0.0,0
10528,332919139,332919136,0,,footway,20.122501258639492,0,0,0.0,0.0,0
10529,1312872614,332919139,0,,footway,6.083719685670687,0,0,0.0,0.0,0
10530,332920987,332919144,0,,steps,11.46324074724962,0,0,0.0,0.0,0
10531,332920987,13447157600,0,Neurath Path,footway,10.967562956940359,0,0,0.0,0.0,0
10532,332920987,332921379,0,,footway,72.20320934470756,0,0,0.0,0.0,0
10533,332920987,332921386,0,,footway,41.46196695251513,0,0,0.0,0.0,0
10534,13447157600,9994896701,0,Dickens Path,footway,8.9976163987943,0,0,0.0,0.0,0
10535,13447157600,332920987,0,Neurath Path,footway,10.967562956940359,0,0,0.0,0.0,0
10536,13447157600,13447157599,0,Dickens Path,footway,15.151560522237972,0,0,0.0,0.0,0
10537,332921386,1312789744,0,,footway,28.190069190839687,0,0,0.0,0.0,0
10538,332921386,1312872600,0,,footway,7.918489622296108,0,0,0.0,0.0,0
10539,332921386,332920987,0,,footway,41.46196695251513,0,0,0.0,0.0,0
10540,332921382,1312872600,0,,footway,7.31950841865838,0,0,0.0,0.0,0
10541,332921382,1312789764,0,,footway,51.5496040543075,0,0,0.0,0.0,0
10542,332921382,332921379,0,,footway,33.165600344164574,0,0,0.0,0.0,0
10543,1312872600,332921386,0,,footway,7.918489622296108,0,0,0.0,0.0,0
10544,1312872600,332921382,0,,footway,7.31950841865838,0,0,0.0,0.0,0
10545,1312872600,1312872746,0,,footway,3.4484826103608284,0,0,0.0,0.0,0
10546,1312872600,1312872669,0,,footway,1.5618014953330097,0,0,0.0,0.0,0
10547,1312789764,332921382,0,,footway,51.5496040543075,0,0,0.0,0.0,0
10548,1312789744,332921386,0,,footway,28.190069190839687,0,0,0.0,0.0,0
10549,333098327,357434115,0,,footway,109.99476335285448,0,2,0.0,18.18268378453762,1
10550,5222610763,877857853,0,North End,residential,58.671981020595545,0,2,0.0,34.087821225909224,1
10551,5222610763,333098334,0,North End Way,primary,2.794253358635382,0,0,0.0,0.0,0
10552,5222610763,5222610761,0,North End Way,primary,28.423833731737396,0,0,0.0,0.0,0
10553,5222610765,333098334,0,North End Way,primary,222.13706190565065,0,1,0.0,4.5017251575279,1
10554,5222610765,10874209916,0,North End Way,primary,34.109561483387665,0,0,0.0,0.0,0
10555,5222610765,10874209913,0,North End Way,primary,27.51547808423649,0,0,0.0,0.0,0
10556,10874209919,10874209916,0,Inverforth Close,service,4.742530775867365,0,0,0.0,0.0,0
10557,10874209919,12842845813,0,,footway,2.799520719399327,0,0,0.0,0.0,0
10558,10874209919,11309347255,0,Inverforth Close,service,13.952027952978076,0,1,0.0,71.67416832665884,1
10559,10874209919,333098334,0,,footway,255.93006618606026,0,3,0.0,11.721952190716861,1
10560,333670399,12373837063,0,,service,10.7899360707186,0,0,0.0,0.0,0
10561,12373837063,4519038134,0,,service,6.065834783783326,0,0,0.0,0.0,0
10562,12373837063,333670399,0,,service,10.7899360707186,0,0,0.0,0.0,0
10563,12373837063,12373837057,0,,footway,27.03077063609597,0,0,0.0,0.0,0
10564,12373837063,12373837083,0,,footway,26.871236193540852,0,1,0.0,37.21451416665282,1
10565,333725796,12354124597,0,Fitzroy Mews,residential,4.231296300701404,0,0,0.0,0.0,0
10566,12354124597,333725797,0,Fitzroy Mews,residential,13.294747345057957,9,0,676.9590851491857,0.0,0
10567,12354124597,333725796,0,Fitzroy Mews,residential,4.231296300701404,0,0,0.0,0.0,0
10568,12354124597,12348184705,0,,footway,38.439004108515086,0,1,0.0,26.015242152917224,1
10569,12354124597,12354124595,0,,footway,138.6612805583628,0,2,0.0,14.423637167826358,1
10570,333725797,12354124597,0,Fitzroy Mews,residential,13.294747345057957,9,0,676.9590851491857,0.0,0
10571,333725797,333725799,0,Fitzroy Mews,residential,28.756102033619793,0,1,0.0,34.77522783967257,1
10572,333725797,333725798,0,Fitzroy Mews,residential,39.86760766840713,0,1,0.0,25.08301998748835,1
10573,333725799,333725797,0,Fitzroy Mews,residential,28.756102033619793,0,1,0.0,34.77522783967257,1
10574,333725798,333725797,0,Fitzroy Mews,residential,39.86760766840713,0,1,0.0,25.08301998748835,1
10575,333731860,12358191893,0,Maple Place,unclassified,7.601590631970227,0,0,0.0,0.0,0
10576,12358191893,333731861,0,Maple Place,unclassified,69.07926311007732,0,0,0.0,0.0,0
10577,12358191893,333731860,0,Maple Place,unclassified,7.601590631970227,0,0,0.0,0.0,0
10578,12358191893,12356439210,0,,footway,29.593247774231198,0,0,0.0,0.0,0
10579,12358191893,12358191894,0,,footway,17.533379078953644,0,0,0.0,0.0,0
10580,333731861,12358191893,0,Maple Place,unclassified,69.07926311007732,7,0,101.33287016749945,0.0,0
10581,333731862,12358191894,0,,service,7.57582847234909,0,0,0.0,0.0,0
10582,12358191894,333731863,0,,service,13.291392951471103,0,0,0.0,0.0,0
10583,12358191894,333731862,0,,service,7.57582847234909,0,0,0.0,0.0,0
10584,12358191894,12358191893,0,,footway,17.533379078953644,0,0,0.0,0.0,0
10585,12358191894,12358313968,0,,footway,22.857623686175696,0,1,0.0,43.749079682539374,1
10586,333731863,12358191894,0,,service,13.291392951471103,0,0,0.0,0.0,0
10587,334630623,442510014,0,,footway,33.064739402132396,0,0,0.0,0.0,0
10588,334630623,442510491,0,,footway,124.00202996792497,0,0,0.0,0.0,0
10589,334630623,7708993466,0,,footway,8.439542047507917,0,0,0.0,0.0,0
10590,442510014,442509725,0,,footway,33.81397575118635,0,0,0.0,0.0,0
10591,442510014,334630623,0,,footway,33.064739402132396,0,0,0.0,0.0,0
10592,442510014,334630629,0,,footway,62.961399093783264,0,0,0.0,0.0,0
10593,442510491,334630979,0,,footway,16.26580515275065,0,0,0.0,0.0,0
10594,442510491,334630623,0,,footway,124.00202996792497,0,0,0.0,0.0,0
10595,442510491,2878857522,0,,footway,10.674998740873619,0,0,0.0,0.0,0
10596,7708993466,8972724051,0,,footway,4.46821351046687,0,0,0.0,0.0,0
10597,7708993466,334630623,0,,footway,8.439542047507917,0,0,0.0,0.0,0
10598,7708993466,7799409178,0,,footway,64.99612572074803,0,1,0.0,15.3855324284472,1
10599,334630629,442510014,0,,footway,62.96139909378327,0,0,0.0,0.0,0
10600,334630629,334630979,0,,footway,60.794176459144445,0,0,0.0,0.0,0
10601,334630629,2878857515,0,,footway,10.163994339201926,0,0,0.0,0.0,0
10602,334630979,442510491,0,,footway,16.26580515275065,0,0,0.0,0.0,0
10603,334630979,334630629,0,,footway,60.79417645914444,0,0,0.0,0.0,0
10604,334630979,468247682,0,,footway,37.890517936404656,0,0,0.0,0.0,0
10605,2878857515,7555011011,0,,footway,3.192832058150542,0,0,0.0,0.0,0
10606,2878857515,334630629,0,,footway,10.163994339201926,0,0,0.0,0.0,0
10607,2878857515,11833439517,0,,footway,23.68533002822845,0,2,0.0,84.44045312505155,1
10608,468247682,334630979,0,,footway,37.890517936404656,0,0,0.0,0.0,0
10609,468247682,442509725,0,,footway,25.421088166221278,0,0,0.0,0.0,0
10610,468247682,442509725,1,,footway,34.761219387403,0,0,0.0,0.0,0
10611,334688492,12416865388,0,,service,4.232200965966221,0,0,0.0,0.0,0
10612,334688530,12392666063,0,Midford Place,service,6.892136797419596,0,0,0.0,0.0,0
10613,12392666063,334688530,0,Midford Place,service,6.892136797419596,0,0,0.0,0.0,0
10614,12392666063,12392666067,0,,footway,37.33890768472179,0,0,0.0,0.0,0
10615,12392666063,12392666062,0,,footway,33.904403979094205,0,2,0.0,58.989386783888605,1
10616,12392666063,334688535,0,Midford Place,service,39.3713942461369,113,0,2870.1040987667716,0.0,0
10617,334688535,12392666063,0,Midford Place,service,39.3713942461369,113,0,2870.1040987667716,0.0,0
10618,334688548,2576893630,0,Gower Court,service,2.6183541181010357,0,0,0.0,0.0,0
10619,2576893630,7908687327,0,Gower Court,service,4.458888659571474,0,0,0.0,0.0,0
10620,2576893630,334688548,0,Gower Court,service,2.6183541181010357,0,0,0.0,0.0,0
10621,2576893630,5675908678,0,,footway,0.9000342338775918,0,0,0.0,0.0,0
10622,2576893630,12431223218,0,,footway,54.180303741271686,0,1,0.0,18.456891729055645,1
10623,335625307,357104554,0,Boundary Path,footway,3.788804430233755,0,0,0.0,0.0,0
10624,335625307,10903722542,0,Boundary Path,footway,63.038269626597085,0,0,0.0,0.0,0
10625,335625307,719065485,0,,footway,195.42288592967782,0,0,0.0,0.0,0
10626,10903722542,13829590156,0,Boundary Path,footway,0.38284933329849136,0,0,0.0,0.0,0
10627,10903722542,335625307,0,Boundary Path,footway,63.038269626597085,0,0,0.0,0.0,0
10628,10903722542,719065485,0,,footway,171.13830909391547,0,0,0.0,0.0,0
10629,335625577,1312335219,0,,"['path', 'footway']",103.32198657503977,0,0,0.0,0.0,0
10630,335625577,1085294634,0,,footway,27.27456779112315,0,0,0.0,0.0,0
10631,335625577,10829904956,0,,path,26.89237581170886,0,0,0.0,0.0,0
10632,1312335219,1312335124,0,,footway,48.52331914112358,0,0,0.0,0.0,0
10633,1312335219,335625577,0,,"['path', 'footway']",103.32198657503977,0,0,0.0,0.0,0
10634,1312335219,768003214,0,,footway,159.67630337511872,0,0,0.0,0.0,0
10635,1085294634,10829904956,0,,footway,17.520379127340945,0,0,0.0,0.0,0
10636,1085294634,335625577,0,,footway,27.27456779112315,0,0,0.0,0.0,0
10637,1085294634,413485118,0,,path,23.925195402141718,0,0,0.0,0.0,0
10638,10829904956,1085294634,0,,footway,17.520379127340945,0,0,0.0,0.0,0
10639,10829904956,10842781255,0,,footway,99.14987781425161,0,0,0.0,0.0,0
10640,10829904956,10842781267,0,,path,160.03474417105667,0,0,0.0,0.0,0
10641,10829904956,335625577,0,,path,26.89237581170886,0,0,0.0,0.0,0
10642,10829904956,10842781273,0,,path,158.44671725112374,0,0,0.0,0.0,0
10643,10838387019,10842781250,0,,footway,9.555290043206982,0,0,0.0,0.0,0
10644,10838387019,335625802,0,,footway,104.89457950266912,0,0,0.0,0.0,0
10645,10838387019,1669506703,0,,footway,107.16605312110802,0,0,0.0,0.0,0
10646,10838387019,768003204,0,,footway,15.030961747794274,0,0,0.0,0.0,0
10647,335856987,560712047,0,,footway,24.00580249892352,0,0,0.0,0.0,0
10648,335856987,10866039932,0,,footway,120.57070313956577,0,0,0.0,0.0,0
10649,335856987,10870684185,0,,footway,125.91305326293413,0,0,0.0,0.0,0
10650,336019238,336019922,0,,footway,10.748067878992101,0,0,0.0,0.0,0
10651,336019238,357411441,0,,footway,101.29993266153987,0,0,0.0,0.0,0
10652,336019238,12297151320,0,,footway,75.10774081000156,0,0,0.0,0.0,0
10653,3735265350,3735265363,0,,footway,55.69145663031429,0,0,0.0,0.0,0
10654,3735265350,1669506532,0,,footway,49.267841589301355,0,0,0.0,0.0,0
10655,3735265350,336019474,0,,footway,43.16595439432933,0,0,0.0,0.0,0
10656,3735265350,11774006283,0,,footway,40.83645954740409,0,0,0.0,0.0,0
10657,3735265363,3735265350,0,,footway,55.69145663031429,0,0,0.0,0.0,0
10658,3735265363,336019922,0,,footway,87.12371627203356,0,0,0.0,0.0,0
10659,3735265363,336019915,0,,footway,67.919240608192,0,0,0.0,0.0,0
10660,3735265363,3735265359,0,,footway,55.908957131780724,0,0,0.0,0.0,0
10661,804350829,804350813,0,,footway,24.130170370547706,0,0,0.0,0.0,0
10662,804350829,804350850,0,,footway,132.82968012007044,0,0,0.0,0.0,0
10663,804350829,336019978,0,,footway,117.30416493084154,0,0,0.0,0.0,0
10664,336021790,6593869578,0,,footway,10.661397066987142,0,0,0.0,0.0,0
10665,336021790,538377185,0,,footway,55.96430440697333,0,0,0.0,0.0,0
10666,336021790,336021794,0,,footway,141.86722874053152,0,0,0.0,0.0,0
10667,337878826,13172546247,0,Wicklow Street,unclassified,5.5700410952549895,0,0,0.0,0.0,0
10668,13172546247,337878826,0,Wicklow Street,unclassified,5.5700410952549895,0,0,0.0,0.0,0
10669,13172546247,1158851298,0,Wicklow Street,unclassified,139.07934276023292,0,0,0.0,0.0,0
10670,13172546247,13851206094,0,King's Cross Road,footway,3.3547826621831858,0,0,0.0,0.0,0
10671,13172546247,13852198016,0,King's Cross Road,footway,3.668349545332539,0,0,0.0,0.0,0
10672,338463480,338463479,0,Fulwood Place,pedestrian,38.194682121070215,0,2,0.0,52.36331051690292,1
10673,12726425134,13036928919,0,,footway,7.007953707132923,0,0,0.0,0.0,0
10674,12726425134,338463479,0,Fulwood Place,pedestrian,29.333917240006322,0,1,0.0,34.090230493872646,1
10675,12726425134,12219582766,0,,footway,55.26274246127842,110,2,1990.4911537293858,36.190748249625194,1
10676,338463522,5133095990,0,,footway,52.382517973355334,0,0,0.0,0.0,0
10677,338463522,13169170353,0,,footway,9.399866580346107,0,0,0.0,0.0,0
10678,338463522,5133095994,0,,footway,86.03652049100671,0,0,0.0,0.0,0
10679,5133095990,5133095994,0,,footway,30.034424593498212,0,0,0.0,0.0,0
10680,5133095990,13828390595,0,,footway,51.108214565355084,0,0,0.0,0.0,0
10681,5133095990,338463522,0,,footway,52.382517973355334,0,0,0.0,0.0,0
10682,13169170353,13169170354,0,,footway,56.10505555402342,0,0,0.0,0.0,0
10683,13169170353,338463522,0,,footway,9.399866580346107,0,0,0.0,0.0,0
10684,13169170353,13654121773,0,,footway,43.24835440485665,3,0,69.36680114846426,0.0,0
10685,5133095994,5133095990,0,,footway,30.034424593498212,0,0,0.0,0.0,0
10686,5133095994,338463522,0,,footway,86.03652049100671,0,0,0.0,0.0,0
10687,5133095994,13909432454,0,,footway,32.63828047141647,0,0,0.0,0.0,0
10688,338463529,13653812869,0,,footway,3.6395494689301806,0,0,0.0,0.0,0
